frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy,driving_mode
201,458503.7642,4400244.893,1.769861407,0.114166353,0.049714224,1676356887,1.736111164,-27.59574509,0.456676443,-0.017001476,1
202,458503.9796,4400244.903,1.834717102,0.099841803,0.038248899,1676356887,1.780555606,-30.31914902,0.546742194,-0.096206483,1
203,458504.1726,4400244.911,1.89315813,0.090349376,0.02660731,1676356887,1.838888884,-33.06383133,0.5927471,-0.20734824,1
204,458504.3565,4400244.916,1.955807408,0.060462181,0.014883416,1676356888,1.905555606,-34.59574509,0.633007782,-0.33235648,1
205,458504.5466,4400244.918,2.018119268,0.044828526,0.002374468,1676356888,1.969444394,-35.97872162,0.664695806,-0.033521726,1
206,458504.7268,4400244.921,2.077260701,0.027629666,-0.01017951,1676356888,2.033333302,-36.23404312,0.662721135,-0.3687749,1
207,458504.9294,4400244.92,2.145502344,-0.015359139,-0.024107702,1676356888,2.102777719,-36.38298035,0.676082028,-0.291881117,1
208,458505.1919,4400244.915,2.230947145,-0.042084713,-0.042097103,1676356888,2.177777767,-36.40425491,0.694368713,-0.272395938,1
209,458505.3727,4400244.91,2.291238575,-0.067280142,-0.054786764,1676356888,2.258333445,-36.42553329,0.778367406,-0.360926084,1
210,458505.636,4400244.898,2.380054682,-0.120586851,-0.072861109,1676356888,2.316666603,-36.3404274,0.770445568,-0.459505386,1
211,458505.908,4400244.881,2.468261475,-0.169035362,-0.091437882,1676356888,2.405555487,-35.80850983,0.801614669,-0.481780243,1
212,458506.1489,4400244.862,2.540221867,-0.217535196,-0.107620583,1676356888,2.497222185,-34.95744705,0.758867193,-0.424116289,1
213,458506.4177,4400244.837,2.618152487,-0.272278361,-0.125340517,1676356888,2.569444418,-33.95744705,0.723606237,-0.615280686,1
214,458506.716,4400244.802,2.703015873,-0.333653633,-0.144353084,1676356889,2.63055563,-32.9148941,0.783918383,-0.49165748,1
215,458506.9566,4400244.77,2.770291947,-0.381022799,-0.159146435,1676356889,2.733333349,-31.10638237,0.773486245,-0.665905415,1
216,458507.2482,4400244.724,2.843932052,-0.454249021,-0.175998603,1676356889,2.802777767,-29.29787254,0.704181134,-0.563028145,1
217,458507.5243,4400244.677,2.915162308,-0.509042694,-0.190954289,1676356889,2.883333445,-27.38297844,0.680642144,-0.595704514,1
218,458507.8071,4400244.623,2.985597628,-0.572164211,-0.205317189,1676356889,2.944444418,-25.48936081,0.724763668,-0.591217667,1
219,458508.0966,4400244.564,3.05268008,-0.631560658,-0.218910686,1676356889,3.049999952,-23.19149017,0.679207236,-0.623058296,1
220,458508.4169,4400244.491,3.121357691,-0.698254493,-0.232923848,1676356889,3.108333349,-21.40425491,0.919060908,-0.730733232,1
221,458508.7431,4400244.413,3.18104146,-0.761278362,-0.245860763,1676356889,3.194444418,-19.21276665,0.22823601,-0.646050725,1
222,458509.0491,4400244.336,3.238886233,-0.819423832,-0.256602959,1676356889,3.258333445,-16.76595688,0.800981894,-0.736842252,1
223,458509.3085,4400244.267,3.284450462,-0.856234524,-0.264604135,1676356889,3.327777863,-14.57446766,0.682789259,-0.384619541,1
224,458509.7042,4400244.158,3.346115349,-0.916188031,-0.275473791,1676356890,3.383333445,-12.72340393,0.48337073,-0.405405305,1
225,458510.0536,4400244.058,3.393427295,-0.971364518,-0.283427648,1676356890,3.447222233,-10.89361668,0.609312611,-0.636852099,1
226,458510.381,4400243.961,3.442171318,-1.005908298,-0.289677258,1676356890,3.50555563,-9.063829422,0.562554465,-0.30140827,1
227,458510.7406,4400243.853,3.485732301,-1.048485962,-0.295529129,1676356890,3.566666603,-7.787233829,0.485111268,-0.437310396,1
228,458511.0483,4400243.757,3.523263682,-1.079202328,-0.299687406,1676356890,3.608333349,-6.680850983,0.476118829,-0.322215999,1
229,458511.4449,4400243.632,3.571961796,-1.11619325,-0.304229735,1676356890,3.661111116,-5.893617153,0.411812917,-0.324245629,1
230,458511.788,4400243.517,3.605756841,-1.154832352,-0.30779884,1676356890,3.716666698,-5.212766171,0.4074529,-0.23625317,1
231,458512.0755,4400243.42,3.637826083,-1.177944637,-0.310505589,1676356890,3.766666651,-4.80851078,0.425378617,-0.285258305,1
232,458512.4832,4400243.282,3.682275584,-1.205777197,-0.313954297,1676356890,3.808333397,-4.446808338,0.370797418,-0.302915835,1
233,458512.8656,4400243.151,3.725665584,-1.231369039,-0.316858183,1676356890,3.849999905,-4.063829899,0.420388275,-0.208852628,1
234,458513.2227,4400243.028,3.763995333,-1.254980693,-0.319315075,1676356891,3.900000095,-3.808510542,0.424450893,-0.268570424,1
235,458513.5546,4400242.914,3.798149505,-1.27631612,-0.321422669,1676356891,3.944444418,-3.617021322,0.383779323,-0.240399239,1
236,458514.0121,4400242.757,3.845151528,-1.305579927,-0.32434107,1676356891,3.99444437,-3.468085051,0.415185249,-0.291759604,1
237,458514.4133,4400242.618,3.88662169,-1.330386285,-0.32668454,1676356891,4.033333302,-3.340425491,0.386397859,-0.307996626,1
238,458514.7872,4400242.487,3.921882758,-1.355757213,-0.328675828,1676356891,4.080555439,-3.255319118,0.326431307,-0.252880636,1
239,458515.1964,4400242.343,3.964745005,-1.375159046,-0.330805051,1676356891,4.11944437,-3.063829899,0.475808341,-0.216800019,1
240,458515.5796,4400242.205,4.004563004,-1.400527732,-0.332733866,1676356891,4.175000191,-2.872340441,0.330193481,-0.211519765,1
241,458515.9975,4400242.055,4.043669481,-1.427016256,-0.334720743,1676356891,4.213889122,-2.680850983,0.395929966,-0.253447889,1
242,458516.3545,4400241.926,4.077665062,-1.447109875,-0.336207085,1676356891,4.261111259,-2.276595831,0.398269389,-0.1225974,1
243,458516.9449,4400241.712,4.13351613,-1.475941919,-0.338122096,1676356891,4.305555344,-1.765957475,0.464976499,-0.223935726,1
244,458517.3431,4400241.567,4.173585402,-1.493226658,-0.33899259,1676356892,4.358333111,-1.297872305,0.384055266,-0.132859941,1
245,458517.7783,4400241.408,4.214013047,-1.519545231,-0.339706031,1676356892,4.408333302,-0.702127635,0.358981819,-0.299784436,1
246,458518.1837,4400241.259,4.252022,-1.535399194,-0.33984213,1676356892,4.447222233,-0.361702114,0.351016709,-0.114069024,1
247,458518.627,4400241.096,4.292705499,-1.555835262,-0.339569203,1676356892,4.491666794,0.212765962,0.347058018,-0.142827114,1
248,458519.04,4400240.944,4.333793045,-1.566750653,-0.338813687,1676356892,4.538888931,0.787234068,0.501399672,0.074796337,1
249,458519.4942,4400240.777,4.391390451,-1.571788205,-0.337906999,1676356892,4.577777863,1.276595712,0.406740323,-0.168305379,1
250,458519.9188,4400240.624,4.427166968,-1.587266183,-0.336436453,1676356892,4.61944437,1.744680882,0.378722126,-0.08357793,1
251,458520.3831,4400240.457,4.476098403,-1.592278734,-0.334299821,1676356892,4.666666508,2.276595831,0.3557361,-0.04617318,1
252,458520.816,4400240.302,4.515688543,-1.600704586,-0.33194601,1676356892,4.711111069,2.702127695,0.428770496,-0.072499547,1
253,458521.2529,4400240.147,4.560394972,-1.599441355,-0.329167647,1676356892,4.75,3.063829899,0.468661399,-0.010839403,1
254,458521.7303,4400239.979,4.607541652,-1.59724283,-0.325968264,1676356893,4.800000191,3.361702204,0.509063103,0.044146579,1
255,458522.211,4400239.81,4.655116119,-1.599441064,-0.322564166,1676356893,4.836111069,3.553191423,0.468949897,-0.082135673,1
256,458522.6213,4400239.667,4.69208058,-1.60062575,-0.319345343,1676356893,4.888888836,3.723404169,0.424075199,0.058708141,1
257,458523.1107,4400239.499,4.74002087,-1.593230587,-0.315409804,1676356893,4.922222137,3.893616915,0.373510677,0.028095929,1
258,458523.5666,4400239.344,4.781078529,-1.588337179,-0.311673245,1676356893,4.958333492,3.957446814,0.423497789,0.037708283,1
259,458524.0281,4400239.187,4.829903949,-1.585952917,-0.308064837,1676356893,5.00555563,4.106382847,0.483180771,0.043211624,1
260,458524.5321,4400239.019,4.874814082,-1.582569239,-0.303719481,1676356893,5.055555344,4.148936272,0.410471585,0.045969012,1
261,458525.0016,4400238.864,4.917820025,-1.567860426,-0.29950142,1676356893,5.088889122,4.276595592,0.41140615,0.233691562,1
262,458525.515,4400238.698,4.965495577,-1.560551385,-0.294997472,1676356893,5.122222424,4.297872543,0.408059967,0.054458368,1
263,458525.9931,4400238.545,5.009586199,-1.553367785,-0.29072526,1676356893,5.169444561,4.212766171,0.475977418,0.230002719,1
264,458526.5159,4400238.38,5.054720038,-1.543867534,-0.286127849,1676356894,5.213889122,4.021276474,0.390704258,0.079986301,1
265,458527.0022,4400238.23,5.09958332,-1.530093116,-0.281959188,1676356894,5.25,3.787234068,0.449528029,0.194949011,1
266,458527.5339,4400238.069,5.146356061,-1.516079369,-0.27787855,1676356894,5.283333302,3.617021322,0.459255679,0.009623405,1
